id,sub_id,text
$C2010_MAIN_5200_0700_00_cld,ACTOR,Cloud
$C2010_MAIN_5200_0800_00_art,,"Yeah, it kinda feels that way."
$C2010_MAIN_5200_0800_00_art,ACTOR,Aerith
$C2010_MAIN_5200_0900_00_cld,,Let’s go after him.
$C2010_MAIN_5200_0900_00_cld,ACTOR,Cloud
$C2110_MAIN_0100_0000_05_cld,,
$C2110_MAIN_0100_0000_05_cld,ACTOR,Cloud
$C2110_MAIN_0100_0100_00_red,,Is Sephiroth here?
$C2110_MAIN_0100_0100_00_red,ACTOR,Red XIII
$C2110_MAIN_0100_0200_00_cld,,Not sure.
$C2110_MAIN_0100_0200_00_cld,ACTOR,Cloud
$C2110_MAIN_0100_0300_00_art,,Looks like there might be monsters around.
$C2110_MAIN_0100_0300_00_art,ACTOR,Aerith
$C2110_MAIN_0100_0400_00_tif,,Sure does.
$C2110_MAIN_0100_0400_00_tif,ACTOR,Tifa
$C2110_MAIN_0100_0500_00_cld,,Deal with small fry quick—don’t chase ‘em too far.
$C2110_MAIN_0100_0500_00_cld,ACTOR,Cloud
$C2110_MAIN_0100_0600_00_art,,Small fry? There’s no such thing!
$C2110_MAIN_0100_0600_00_art,ACTOR,Aerith
$C2110_MAIN_0100_0610_00_art,,"To me, they’re all tough!"
$C2110_MAIN_0100_0610_00_art,ACTOR,Aerith
$C2110_MAIN_0100_0700_00_tif,,Me too.
$C2110_MAIN_0100_0700_00_tif,ACTOR,Tifa
$C2110_MAIN_0100_0800_00_blt,,Same here!
$C2110_MAIN_0100_0800_00_blt,ACTOR,Barret
$C2110_MAIN_0100_0810_00_blt,,"Cloud, do somethin’ about it!"
$C2110_MAIN_0100_0810_00_blt,ACTOR,Barret
$C2110_MAIN_0100_0900_00_cld,,"Guess I’m worth 2,000 then."
$C2110_MAIN_0100_0900_00_cld,ACTOR,Cloud
$C2110_MAIN_0100_0900_05_tif,,
$C2110_MAIN_0100_0900_05_tif,ACTOR,Tifa
$C2110_MAIN_0100_1000_00_art,,Somewhere between ‟top-notch” and ‟average”?
$C2110_MAIN_0100_1000_00_art,ACTOR,Aerith
$C2110_MAIN_0100_1100_00_tif,,What’re we talking about?
$C2110_MAIN_0100_1100_00_tif,ACTOR,Tifa
$C2110_MAIN_0100_1200_00_art,,Massages!
$C2110_MAIN_0100_1200_00_art,ACTOR,Aerith
$C2110_MAIN_0100_1300_00_tif,,Massages?
$C2110_MAIN_0100_1300_00_tif,ACTOR,Tifa
$C2110_MAIN_0100_1300_05_cld,,
$C2110_MAIN_0100_1300_05_cld,ACTOR,Cloud
$C2110_MAIN_0100_1400_00_cld,,Let’s move.
$C2110_MAIN_0100_1400_00_cld,ACTOR,Cloud
$C2110_MAIN_0100_1410_00_cld,,"Everyone, stay sharp."
$C2110_MAIN_0100_1410_00_cld,ACTOR,Cloud
$C2110_MAIN_0200_0100_00_blt,,This place used to be a mythril mine.<br>You guys know what mythril is?
$C2110_MAIN_0200_0100_00_blt,ACTOR,Barret
$C2110_MAIN_0200_0200_00_tif,,Uh… maybe I’ve heard of it?
$C2110_MAIN_0200_0200_00_tif,ACTOR,Tifa
$C2110_MAIN_0200_0300_00_cld,,Super tough.
$C2110_MAIN_0200_0300_00_cld,ACTOR,Cloud
$C2110_MAIN_0200_0400_00_red,,And beautiful.
$C2110_MAIN_0200_0400_00_red,ACTOR,Red XIII
$C2110_MAIN_0200_0500_00_blt,,"Both right!<br>Plus, it was crazy valuable."
$C2110_MAIN_0200_0500_00_blt,ACTOR,Barret
$C2110_MAIN_0200_0600_00_blt,,Never heard of it bein’ mined anywhere else.
$C2110_MAIN_0200_0600_00_blt,ACTOR,Barret
$C2110_MAIN_0200_0700_00_blt,,"I worked in mines way back,<br>so I know a thing or two about this stuff."
$C2110_MAIN_0200_0700_00_blt,ACTOR,Barret
$C2110_MAIN_0200_0800_00_art,,"So, should we look for some mythril?"
$C2110_MAIN_0200_0800_00_art,ACTOR,Aerith
$C2110_MAIN_0200_0900_00_blt,,Wouldn’t recommend it.
$C2110_MAIN_0200_0900_00_blt,ACTOR,Barret
$C2110_MAIN_0200_1000_00_blt,,Shinra’s tech can whip up somethin’ similar now.
$C2110_MAIN_0200_1000_00_blt,ACTOR,Barret
$C2110_MAIN_0200_1100_00_blt,,"Something ridiculously hard and sparkly, huh?"
$C2110_MAIN_0200_1100_00_blt,ACTOR,Barret
$C2110_MAIN_0200_1200_00_cld,,Probably an advanced form of Materia refining.
$C2110_MAIN_0200_1200_00_cld,ACTOR,Cloud
$C2110_MAIN_0200_1300_00_art,,Ohh~ Really?
$C2110_MAIN_0200_1300_00_art,ACTOR,Aerith
$C2110_MAIN_0200_1400_00_cld,,Maybe.
$C2110_MAIN_0200_1400_00_cld,ACTOR,Cloud
$C2110_MAIN_0300_0100_00_art,,Ah! Those people!
$C2110_MAIN_0300_0100_00_art,ACTOR,Aerith
$C2110_MAIN_0300_0200_00_red,,Looks like they’re heading deeper in.
$C2110_MAIN_0300_0200_00_red,ACTOR,Red XIII
$C2110_MAIN_0300_0300_00_cld,,Let’s follow ‘em.
$C2110_MAIN_0300_0300_00_cld,ACTOR,Cloud
$C2110_MAIN_0400_0000_03_cld,,
$C2110_MAIN_0400_0000_03_cld,ACTOR,Cloud
$C2110_MAIN_0400_0000_05_tif,,
$C2110_MAIN_0400_0000_05_tif,ACTOR,Tifa
$C2110_MAIN_0400_0050_03_mnt,,
$C2110_MAIN_0400_0050_03_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_0400_0050_05_mnt,,
$C2110_MAIN_0400_0050_05_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_0400_0050_07_mnt,,
$C2110_MAIN_0400_0050_07_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_0400_0100_00_art,,
$C2110_MAIN_0400_0100_00_art,ACTOR,Aerith
$C2110_MAIN_0400_0100_02_blt,,
$C2110_MAIN_0400_0100_02_blt,ACTOR,Barret
$C2110_MAIN_0400_0100_03_cld,,
$C2110_MAIN_0400_0100_03_cld,ACTOR,Cloud
$C2110_MAIN_0400_0100_04_art,,
$C2110_MAIN_0400_0100_04_art,ACTOR,Aerith
$C2110_MAIN_0400_0100_05_tif,,
$C2110_MAIN_0400_0100_05_tif,ACTOR,Tifa
$C2110_MAIN_0400_0100_07_cld,,
$C2110_MAIN_0400_0100_07_cld,ACTOR,Cloud
$C2110_MAIN_0400_0100_08_art,,
$C2110_MAIN_0400_0100_08_art,ACTOR,Aerith
$C2110_MAIN_0400_0100_09_tif,,
$C2110_MAIN_0400_0100_09_tif,ACTOR,Tifa
$C2110_MAIN_0400_0100_11_blt,,
$C2110_MAIN_0400_0100_11_blt,ACTOR,Barret
$C2110_MAIN_0400_0200_00_tif,,I hope they’re okay.
$C2110_MAIN_0400_0200_00_tif,ACTOR,Tifa
$C2110_MAIN_0400_0300_00_cld,,Yeah.
$C2110_MAIN_0400_0300_00_cld,ACTOR,Cloud
$C2110_MAIN_0400_0310_00_cld,,But we shouldn’t get too involved.
$C2110_MAIN_0400_0310_00_cld,ACTOR,Cloud
$C2110_MAIN_0400_0400_00_tif,,Yeah…
$C2110_MAIN_0400_0400_00_tif,ACTOR,Tifa
$C2110_MAIN_0400_0400_03_tif,,
$C2110_MAIN_0400_0400_03_tif,ACTOR,Tifa
$C2110_MAIN_0400_0500_00_blt,,Right? Ya can’t help but wonder.
$C2110_MAIN_0400_0500_00_blt,ACTOR,Barret
$C2110_MAIN_0400_0510_00_blt,,"Alright, I’m goin’ in!"
$C2110_MAIN_0400_0510_00_blt,ACTOR,Barret
$C2110_MAIN_0400_0600_00_tif,,"Okay, I’ll go too."
$C2110_MAIN_0400_0600_00_tif,ACTOR,Tifa
$C2110_MAIN_0400_0700_00_blt,,"Nah, there’s a trick to movin’ around a place like this.<br>Ya gotta know how to handle it."
$C2110_MAIN_0400_0700_00_blt,ACTOR,Barret
$C2110_MAIN_0400_0800_00_blt,,"Sorry, but amateurs’ll just slow me down."
$C2110_MAIN_0400_0800_00_blt,ACTOR,Barret
$C2110_MAIN_0400_0900_00_red,,I’ll go too.
$C2110_MAIN_0400_0900_00_red,ACTOR,Red XIII
$C2110_MAIN_0400_0910_00_red,,I’ve got some experience with this.
$C2110_MAIN_0400_0910_00_red,ACTOR,Red XIII
$C2110_MAIN_0400_0910_04_tif,,
$C2110_MAIN_0400_0910_04_tif,ACTOR,Tifa
$C2110_MAIN_0400_0910_06_blt,,
$C2110_MAIN_0400_0910_06_blt,ACTOR,Barret
$C2110_MAIN_0400_1000_00_tif,,"Then please, go. Sorry about this."
$C2110_MAIN_0400_1000_00_tif,ACTOR,Tifa
$C2110_MAIN_0400_1100_00_tif,,"No, thank you."
$C2110_MAIN_0400_1100_00_tif,ACTOR,Tifa
$C2110_MAIN_0400_1100_03_blt,,
$C2110_MAIN_0400_1100_03_blt,ACTOR,Barret
$C2110_MAIN_0400_1100_06_blt,,
$C2110_MAIN_0400_1100_06_blt,ACTOR,Barret
$C2110_MAIN_0400_1100_08_blt,,
$C2110_MAIN_0400_1100_08_blt,ACTOR,Barret
$C2110_MAIN_0400_1200_00_blt,,Don’t lose sight of the other black cloaks!
$C2110_MAIN_0400_1200_00_blt,ACTOR,Barret
$C2110_MAIN_0400_1200_02_cld,,
$C2110_MAIN_0400_1200_02_cld,ACTOR,Cloud
$C2110_MAIN_0400_1200_04_blt,,
$C2110_MAIN_0400_1200_04_blt,ACTOR,Barret
$C2110_MAIN_0400_1200_05_red,,
$C2110_MAIN_0400_1200_05_red,ACTOR,Red XIII
$C2110_MAIN_0400_1300_00_art,,"Be careful, okay~!"
$C2110_MAIN_0400_1300_00_art,ACTOR,Aerith
$C2110_MAIN_0400_1300_03_art,,
$C2110_MAIN_0400_1300_03_art,ACTOR,Aerith
$C2110_MAIN_0400_1300_05_tif,,
$C2110_MAIN_0400_1300_05_tif,ACTOR,Tifa
$C2110_MAIN_1100_0100_00_art,,Wow~ It’s huge!
$C2110_MAIN_1100_0100_00_art,ACTOR,Aerith
$C2110_MAIN_1100_0100_05_tif,,
$C2110_MAIN_1100_0100_05_tif,ACTOR,Tifa
$C2110_MAIN_1100_0200_00_tif,,That building…
$C2110_MAIN_1100_0200_00_tif,ACTOR,Tifa
$C2110_MAIN_1100_0200_02_art,,
$C2110_MAIN_1100_0200_02_art,ACTOR,Aerith
$C2110_MAIN_1100_0200_04_cld,,
$C2110_MAIN_1100_0200_04_cld,ACTOR,Cloud
$C2110_MAIN_1100_0300_00_cld,,Might connect all the way to the exit.
$C2110_MAIN_1100_0300_00_cld,ACTOR,Cloud
$C2110_MAIN_1100_0400_00_art,,Let’s check it out!
$C2110_MAIN_1100_0400_00_art,ACTOR,Aerith
$C2110_MAIN_1450_0100_00_art,,"We lost track of the black-cloaked people, huh?"
$C2110_MAIN_1450_0100_00_art,ACTOR,Aerith
$C2110_MAIN_1450_0200_00_cld,,We can catch up anytime.
$C2110_MAIN_1450_0200_00_cld,ACTOR,Cloud
$C2110_MAIN_1450_0300_00_tif,,I just hope they didn’t fall or anything.
$C2110_MAIN_1450_0300_00_tif,ACTOR,Tifa
$C2110_MAIN_1500_0100_00_eln,,How’s Reno-senpai doing?
$C2110_MAIN_1500_0100_00_eln,ACTOR,?????
$C2110_MAIN_1500_0200_00_lud,,His injuries aren’t that bad.
$C2110_MAIN_1500_0200_00_lud,ACTOR,?????
$C2110_MAIN_1500_0300_00_lud,,"He’s been working nonstop lately,<br>so he’s just taking a break."
$C2110_MAIN_1500_0300_00_lud,ACTOR,?????
$C2110_MAIN_1500_0400_00_eln,,"Wait,<br>doesn’t that mean he’s on the vacation of his dreams?<br>A <i>vacation!</i>"
$C2110_MAIN_1500_0400_00_eln,ACTOR,?????
$C2110_MAIN_1500_0400_05_lud,,
$C2110_MAIN_1500_0400_05_lud,ACTOR,?????
$C2110_MAIN_1500_0500_00_lud,,"Yeah, something like that."
$C2110_MAIN_1500_0500_00_lud,ACTOR,?????
$C2110_MAIN_1500_0600_00_eln,,Jealous!
$C2110_MAIN_1500_0600_00_eln,ACTOR,?????
$C2110_MAIN_1500_0700_00_lud,,"Nah, he’s probably bored out of his mind."
$C2110_MAIN_1500_0700_00_lud,ACTOR,?????
$C2110_MAIN_1500_0700_05_eln,,
$C2110_MAIN_1500_0700_05_eln,ACTOR,?????
$C2110_MAIN_1500_0800_00_eln,,"Yeah, maybe."
$C2110_MAIN_1500_0800_00_eln,ACTOR,?????
$C2110_MAIN_1500_0900_00_lud,,Haa…
$C2110_MAIN_1500_0900_00_lud,ACTOR,?????
$C2110_MAIN_1500_1000_00_eln,,What’s wrong?
$C2110_MAIN_1500_1000_00_eln,ACTOR,?????
$C2110_MAIN_1500_1100_00_lud,,Nothing. Keep talking.
$C2110_MAIN_1500_1100_00_lud,ACTOR,?????
$C2110_MAIN_1500_1200_00_eln,,Huh?
$C2110_MAIN_1500_1200_00_eln,ACTOR,?????
$C2110_MAIN_1600_0100_00_cld,,Wait.
$C2110_MAIN_1600_0100_00_cld,ACTOR,Cloud
$C2110_MAIN_1600_0200_00_eln,,So what do we do with that guy?
$C2110_MAIN_1600_0200_00_eln,ACTOR,?????
$C2110_MAIN_1600_0300_00_mnt,,
$C2110_MAIN_1600_0300_00_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_1600_0400_00_eln,,"Senpai, uh…"
$C2110_MAIN_1600_0400_00_eln,ACTOR,?????
$C2110_MAIN_1600_0410_00_eln,,"Honestly,<br>I’m not convinced about this."
$C2110_MAIN_1600_0410_00_eln,ACTOR,?????
$C2110_MAIN_1600_0500_00_eln,,Is there really any point<br>in chasing that black cloak?
$C2110_MAIN_1600_0500_00_eln,ACTOR,?????
$C2110_MAIN_1600_0600_00_lud,,It’s an order from above.
$C2110_MAIN_1600_0600_00_lud,ACTOR,Rude
$C2110_MAIN_1600_0610_00_lud,,"For us Turks, that’s all that matters."
$C2110_MAIN_1600_0610_00_lud,ACTOR,Rude
$C2110_MAIN_1600_0700_00_eln,,Whoa~ Here comes the workaholic~!
$C2110_MAIN_1600_0700_00_eln,ACTOR,?????
$C2110_MAIN_1600_0710_00_eln,,But <i>that</i> guy’s beyond saving.
$C2110_MAIN_1600_0710_00_eln,ACTOR,?????
$C2110_MAIN_1600_0800_00_mnt,,
$C2110_MAIN_1600_0800_00_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_1600_0900_00_eln,,Let’s put him out of his misery.
$C2110_MAIN_1600_0900_00_eln,ACTOR,?????
$C2110_MAIN_1600_0910_00_eln,,Chief Tseng would totally do it.
$C2110_MAIN_1600_0910_00_eln,ACTOR,?????
$C2110_MAIN_1600_0910_05_tif,,
$C2110_MAIN_1600_0910_05_tif,ACTOR,Tifa
$C2110_MAIN_1600_1000_00_tif,,That’s awful…
$C2110_MAIN_1600_1000_00_tif,ACTOR,Tifa
$C2110_MAIN_1600_1100_00_eln,,Who’s there!
$C2110_MAIN_1600_1100_00_eln,ACTOR,?????
$C2110_MAIN_1600_1100_02_lud,,
$C2110_MAIN_1600_1100_02_lud,ACTOR,Rude
$C2110_MAIN_1600_1100_05_tif,,
$C2110_MAIN_1600_1100_05_tif,ACTOR,Tifa
$C2110_MAIN_1600_1200_00_cld,,Sharp ears.
$C2110_MAIN_1600_1200_00_cld,ACTOR,Cloud
$C2110_MAIN_1600_1200_05_tif,,
$C2110_MAIN_1600_1200_05_tif,ACTOR,Tifa
$C2110_MAIN_1600_1300_00_tif,,Sorry.
$C2110_MAIN_1600_1300_00_tif,ACTOR,Tifa
$C2110_MAIN_1600_1300_02_cld,,
$C2110_MAIN_1600_1300_02_cld,ACTOR,Cloud
$C2110_MAIN_1600_1400_00_eln,,"Ah, aah!"
$C2110_MAIN_1600_1400_00_eln,ACTOR,?????
$C2110_MAIN_1600_1500_00_lud,,Avalanche.
$C2110_MAIN_1600_1500_00_lud,ACTOR,Rude
$C2110_MAIN_1600_1600_00_eln,,"I’m Elena, the Turks’ rising star!"
$C2110_MAIN_1600_1600_00_eln,ACTOR,Elena
$C2110_MAIN_1600_1610_00_eln,,I’ll take down you enemies of society!
$C2110_MAIN_1600_1610_00_eln,ACTOR,Elena
$C2110_MAIN_1600_1700_00_art,,Where’s Reno?
$C2110_MAIN_1600_1700_00_art,ACTOR,Aerith
$C2110_MAIN_1600_1800_00_lud,,On a <i>vacation</i>.
$C2110_MAIN_1600_1800_00_lud,ACTOR,Rude
$C2110_MAIN_1600_1900_00_eln,,I’ll hold the fort while Reno-senpai’s away!
$C2110_MAIN_1600_1900_00_eln,ACTOR,Elena
$C2110_MAIN_1600_2000_00_lud,,"She’s still a rookie, but she’s a Turk."
$C2110_MAIN_1600_2000_00_lud,ACTOR,Rude
$C2110_MAIN_1600_2010_00_lud,,Don’t underestimate her.
$C2110_MAIN_1600_2010_00_lud,ACTOR,Rude
$C2110_MAIN_1610_0000_03_eln,,
$C2110_MAIN_1610_0000_03_eln,ACTOR,Elena
$C2110_MAIN_1610_0000_05_tif,,
$C2110_MAIN_1610_0000_05_tif,ACTOR,Tifa
$C2110_MAIN_1610_0100_00_eln,,
$C2110_MAIN_1610_0100_00_eln,ACTOR,Elena
$C2110_MAIN_1610_0100_02_cld,,
$C2110_MAIN_1610_0100_02_cld,ACTOR,Cloud
$C2110_MAIN_1610_0100_03_eln,,
$C2110_MAIN_1610_0100_03_eln,ACTOR,Elena
$C2110_MAIN_1610_0100_04_cld,,
$C2110_MAIN_1610_0100_04_cld,ACTOR,Cloud
$C2110_MAIN_1610_0100_07_art,,
$C2110_MAIN_1610_0100_07_art,ACTOR,Aerith
$C2110_MAIN_1610_0100_09_eln,,
$C2110_MAIN_1610_0100_09_eln,ACTOR,Elena
$C2110_MAIN_1610_0200_00_eln,,
$C2110_MAIN_1610_0200_00_eln,ACTOR,Elena
$C2110_MAIN_1610_0200_01_eln,,
$C2110_MAIN_1610_0200_01_eln,ACTOR,Elena
$C2110_MAIN_1610_0200_02_cld,,
$C2110_MAIN_1610_0200_02_cld,ACTOR,Cloud
$C2110_MAIN_1610_0200_03_tif,,
$C2110_MAIN_1610_0200_03_tif,ACTOR,Tifa
$C2110_MAIN_1610_0200_04_lud,,
$C2110_MAIN_1610_0200_04_lud,ACTOR,Rude
$C2110_MAIN_1610_0200_05_tif,,
$C2110_MAIN_1610_0200_05_tif,ACTOR,Tifa
$C2110_MAIN_1610_0200_06_cld,,
$C2110_MAIN_1610_0200_06_cld,ACTOR,Cloud
$C2110_MAIN_1610_0200_07_lud,,
$C2110_MAIN_1610_0200_07_lud,ACTOR,Rude
$C2110_MAIN_1610_0200_10_cld,,
$C2110_MAIN_1610_0200_10_cld,ACTOR,Cloud
$C2110_MAIN_1610_0200_11_tif,,
$C2110_MAIN_1610_0200_11_tif,ACTOR,Tifa
$C2110_MAIN_1610_0300_00_eln,,Senpai!
$C2110_MAIN_1610_0300_00_eln,ACTOR,Elena
$C2110_MAIN_1610_0400_00_lud,,We’ll do it by the book.
$C2110_MAIN_1610_0400_00_lud,ACTOR,Rude
$C2110_MAIN_1610_0500_00_eln,,Yes!
$C2110_MAIN_1610_0500_00_eln,ACTOR,Elena
$C2110_MAIN_1700_0000_02_eln,,
$C2110_MAIN_1700_0000_02_eln,ACTOR,Elena
$C2110_MAIN_1700_0000_03_lud,,
$C2110_MAIN_1700_0000_03_lud,ACTOR,Rude
$C2110_MAIN_1700_0000_05_eln,,
$C2110_MAIN_1700_0000_05_eln,ACTOR,Elena
$C2110_MAIN_1700_0000_08_eln,,
$C2110_MAIN_1700_0000_08_eln,ACTOR,Elena
$C2110_MAIN_1700_0100_00_blt,,Hands up! Both of ‘em!
$C2110_MAIN_1700_0100_00_blt,ACTOR,Barret
$C2110_MAIN_1700_0100_05_lud,,
$C2110_MAIN_1700_0100_05_lud,ACTOR,Rude
$C2110_MAIN_1700_0100_07_eln,,
$C2110_MAIN_1700_0100_07_eln,ACTOR,Elena
$C2110_MAIN_1700_0200_00_blt,,Keep those dangerous toys right where they are.
$C2110_MAIN_1700_0200_00_blt,ACTOR,Barret
$C2110_MAIN_1700_0210_00_blt,,Don’t try anything funny!
$C2110_MAIN_1700_0210_00_blt,ACTOR,Barret
$C2110_MAIN_1700_0500_00_blt,,Alrighty then.
$C2110_MAIN_1700_0500_00_blt,ACTOR,Barret
$C2110_MAIN_1700_0510_00_blt,,"What should I do with these punks and the Sector 7 grudge, huh?"
$C2110_MAIN_1700_0510_00_blt,ACTOR,Barret
$C2110_MAIN_1700_0600_00_tsu,,You’re barkin’ up the wrong tree with that grudge.
$C2110_MAIN_1700_0600_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_0600_03_mnt,,
$C2110_MAIN_1700_0600_03_mnt,ACTOR,Black-Cloaked Man
$C2110_MAIN_1700_0600_05_cld,,
$C2110_MAIN_1700_0600_05_cld,ACTOR,Cloud
$C2110_MAIN_1700_0600_06_art,,
$C2110_MAIN_1700_0600_06_art,ACTOR,Aerith
$C2110_MAIN_1700_0600_07_tif,,
$C2110_MAIN_1700_0600_07_tif,ACTOR,Tifa
$C2110_MAIN_1700_0600_10_blt,,
$C2110_MAIN_1700_0600_10_blt,ACTOR,Barret
$C2110_MAIN_1700_0700_00_tsu,,You’re the ones who started this war.
$C2110_MAIN_1700_0700_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_0800_00_tsu,,Things have changed on our end too—got a lot going on.
$C2110_MAIN_1700_0800_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_0900_00_tsu,,"You’re all wanted fugitives,<br>but if you don’t get in our way from now on, we’ll let you slide."
$C2110_MAIN_1700_0900_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_1000_00_blt,,"Look at you, actin’ all high and mighty!"
$C2110_MAIN_1700_1000_00_blt,ACTOR,Barret
$C2110_MAIN_1700_1100_00_tsu,,"Take care of Aerith, yeah?"
$C2110_MAIN_1700_1100_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_1100_02_cld,,
$C2110_MAIN_1700_1100_02_cld,ACTOR,Cloud
$C2110_MAIN_1700_1100_04_art,,
$C2110_MAIN_1700_1100_04_art,ACTOR,Aerith
$C2110_MAIN_1700_1100_07_tsu,,
$C2110_MAIN_1700_1100_07_tsu,ACTOR,Tseng
$C2110_MAIN_1700_1200_00_tsu,,Elena!
$C2110_MAIN_1700_1200_00_tsu,ACTOR,Tseng
$C2110_MAIN_1700_1200_03_eln,,
$C2110_MAIN_1700_1200_03_eln,ACTOR,Elena
$C2110_MAIN_1700_1200_05_blt,,
$C2110_MAIN_1700_1200_05_blt,ACTOR,Barret
$C2110_MAIN_1700_1200_08_eln,,
$C2110_MAIN_1700_1200_08_eln,ACTOR,Elena
$C2110_MAIN_1700_1300_00_blt,,
$C2110_MAIN_1700_1300_00_blt,ACTOR,Barret
$C2110_MAIN_1700_1300_02_red,,
$C2110_MAIN_1700_1300_02_red,ACTOR,Red XIII
$C2110_MAIN_1700_1400_00_red,,
$C2110_MAIN_1700_1400_00_red,ACTOR,Red XIII
$C2110_MAIN_1700_1400_02_cld,,
$C2110_MAIN_1700_1400_02_cld,ACTOR,Cloud
$C2110_MAIN_1700_1400_05_red,,
$C2110_MAIN_1700_1400_05_red,ACTOR,Red XIII
$C2110_MAIN_1700_1500_00_blt,,Niiice!
$C2110_MAIN_1700_1500_00_blt,ACTOR,Barret
$C2110_MAIN_1700_1500_02_art,,
$C2110_MAIN_1700_1500_02_art,ACTOR,Aerith
$C2110_MAIN_1700_1500_03_tif,,
$C2110_MAIN_1700_1500_03_tif,ACTOR,Tifa
$C2110_MAIN_1700_1500_04_eln,,
$C2110_MAIN_1700_1500_04_eln,ACTOR,Elena
$C2110_MAIN_1700_1500_05_blt,,
$C2110_MAIN_1700_1500_05_blt,ACTOR,Barret
$C2110_MAIN_1700_1500_06_lud,,
$C2110_MAIN_1700_1500_06_lud,ACTOR,Rude
$C2110_MAIN_1700_1500_07_art,,
$C2110_MAIN_1700_1500_07_art,ACTOR,Aerith
$C2110_MAIN_1700_1500_08_cld,,
$C2110_MAIN_1700_1500_08_cld,ACTOR,Cloud
$C2110_MAIN_1700_1500_09_tif,,
$C2110_MAIN_1700_1500_09_tif,ACTOR,Tifa
$C2110_MAIN_1700_1500_11_blt,,
$C2110_MAIN_1700_1500_11_blt,ACTOR,Barret
$C2110_MAIN_1700_1500_15_tsu,,
$C2110_MAIN_1700_1500_15_tsu,ACTOR,Tseng
$C2110_MAIN_1700_1600_00_art,,
$C2110_MAIN_1700_1600_00_art,ACTOR,Aerith
$C2110_MAIN_1700_1700_00_cld,,
$C2110_MAIN_1700_1700_00_cld,ACTOR,Cloud
$C2110_MAIN_1700_1700_02_cld,,
$C2110_MAIN_1700_1700_02_cld,ACTOR,Cloud
$C2110_MAIN_1700_1700_03_tif,,
$C2110_MAIN_1700_1700_03_tif,ACTOR,Tifa
$C2110_MAIN_1700_1700_05_blt,,
$C2110_MAIN_1700_1700_05_blt,ACTOR,Barret
$C2110_MAIN_1700_1700_06_red,,
$C2110_MAIN_1700_1700_06_red,ACTOR,Red XIII
$C2110_MAIN_1800_0100_00_blt,,
$C2110_MAIN_1800_0100_00_blt,ACTOR,Barret
$C2110_MAIN_1800_0200_00_red,,Can you swim?
$C2110_MAIN_1800_0200_00_red,ACTOR,Red XIII
$C2110_MAIN_1800_0200_03_blt,,
$C2110_MAIN_1800_0200_03_blt,ACTOR,Barret
$C2110_MAIN_1800_0300_00_blt,,What about Cloud and the others?
$C2110_MAIN_1800_0300_00_blt,ACTOR,Barret
$C2110_MAIN_1800_0400_00_tif,,You okay?
$C2110_MAIN_1800_0400_00_tif,ACTOR,Tifa
$C2110_MAIN_1800_0500_00_blt,,Hell yeah! Feelin’ fresh and fired up!
$C2110_MAIN_1800_0500_00_blt,ACTOR,Barret
$C2110_MAIN_1800_0500_03_blt,,
$C2110_MAIN_1800_0500_03_blt,ACTOR,Barret
$C2110_MAIN_1800_0500_06_blt,,
$C2110_MAIN_1800_0500_06_blt,ACTOR,Barret
$C2110_MAIN_1800_0600_00_art,,Can you climb up here?
$C2110_MAIN_1800_0600_00_art,ACTOR,Aerith
$C2110_MAIN_1800_0700_00_blt,,Leave it to me!
$C2110_MAIN_1800_0700_00_blt,ACTOR,Barret
$C2110_MAIN_1800_0800_00_tif,,Then let’s meet up at the exit.
$C2110_MAIN_1800_0800_00_tif,ACTOR,Tifa
$C2110_MAIN_1800_0800_03_blt,,
$C2110_MAIN_1800_0800_03_blt,ACTOR,Barret
$C2110_MAIN_1800_0800_06_blt,,
$C2110_MAIN_1800_0800_06_blt,ACTOR,Barret
$C2110_MAIN_1800_0800_09_blt,,
$C2110_MAIN_1800_0800_09_blt,ACTOR,Barret
$C2110_MAIN_1800_1100_00_red,,I’ve seen a lot of guys like these before.
$C2110_MAIN_1800_1100_00_red,ACTOR,Red XIII
$C2110_MAIN_1800_1110_00_red,,Back at Hojo’s place.
$C2110_MAIN_1800_1110_00_red,ACTOR,Red XIII
$C2110_MAIN_1800_1200_00_red,,Looks like severe Mako poisoning.
$C2110_MAIN_1800_1200_00_red,ACTOR,Red XIII
$C2110_MAIN_1800_1300_00_blt,,Damn Shinra…
$C2110_MAIN_1800_1300_00_blt,ACTOR,Barret
$C2110_MAIN_1800_1400_00_blt,,"But seriously, what’re they all up to together?"
$C2110_MAIN_1800_1400_00_blt,ACTOR,Barret
$C2110_MAIN_1800_1500_00_red,,They might be chasing Sephiroth.<br>That’s what Cloud thinks.
$C2110_MAIN_1800_1500_00_red,ACTOR,Red XIII
$C2110_MAIN_1800_1600_00_blt,,"Cloud, huh…"
$C2110_MAIN_1800_1600_00_blt,ACTOR,Barret
$C2110_MAIN_1800_1700_00_blt,,He holdin’ up okay?
